m,n,k,lda,ldb,ldc,offa,offb,offc,alpha,beta,order,transa,transb,side,uplo,diag,function,device,library,numQueues,label,GFLOPS
1096,1096,1096,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1139.15
1104,1104,1104,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1156.07
1112,1112,1112,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1171.18
1120,1120,1120,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1188.67
1128,1128,1128,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1139.66
1136,1136,1136,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1157.61
1144,1144,1144,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1175.42
1152,1152,1152,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1189.36
1160,1160,1160,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1126.5
1168,1168,1168,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1135.77
1176,1176,1176,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1150.97
1184,1184,1184,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1167.56
1192,1192,1192,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1148.35
1200,1200,1200,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1175.17
1208,1208,1208,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1184.81
1216,1216,1216,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1200.78
1224,1224,1224,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1119.46
1232,1232,1232,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1139.92
1240,1240,1240,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1148.13
1248,1248,1248,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1163.35
1256,1256,1256,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1156.3
